GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000176171	10	133731578	133845435	433	42	319970	-0.30326	0.61916	BNIP3
ENSG00000188385	10	133868175	134048313	1006	61	324810	-1.4893	0.93179	JAKMIP3
ENSG00000151640	10	133950404	134069280	558	42	318535	-1.815	0.96524	DPYSL4
ENSG00000165752	10	133970996	134195351	1041	64	322115	-1.856	0.96827	STK32C
ENSG00000148814	10	134095614	134245010	588	38	323462	-0.39971	0.65532	LRRC27
ENSG00000171813	10	134160672	134281367	414	56	319873	1.9751	0.02413	PWWP2B
ENSG00000180066	10	134207831	134312912	402	46	323205	2.7213	0.0032508	C10orf91
ENSG00000068383	10	134301324	134646979	1149	60	322521	-0.063958	0.5255	INPP5A
ENSG00000148826	10	134548297	134649556	370	41	318280	-1.5924	0.94435	NKX6-2
ENSG00000171811	10	134571896	134806327	1030	49	320326	-1.005	0.84254	TTC40
ENSG00000197177	10	134834433	134995179	580	50	307080	1.7896	0.036762	GPR123
ENSG00000171798	10	134923951	135089916	751	56	310584	1.4204	0.077739	KNDC1
ENSG00000171794	10	134993778	135095062	408	37	304322	0.23524	0.40701	UTF1
ENSG00000151650	10	135000908	135105433	409	38	302958	0.062884	0.47493	VENTX
ENSG00000151651	10	135025907	135140372	364	34	302234	0.35364	0.3618	ADAM8
ENSG00000130640	10	135043135	135175841	374	31	300538	0.859	0.19517	TUBGCP2
ENSG00000198546	10	135071979	135216033	375	29	298714	0.64759	0.25863	ZNF511
ENSG00000130643	10	135088927	135200475	270	21	298466	0.97497	0.16479	CALY
ENSG00000165828	10	135110650	135216187	254	23	299100	0.75764	0.22433	PRAP1
ENSG00000148803	10	135118658	135221529	261	26	299587	0.73581	0.23092	FUOM
ENSG00000127884	10	135125984	135237193	307	31	298813	0.74767	0.22733	ECHS1
ENSG00000148832	10	135142695	135255198	329	34	294791	0.55382	0.28985	PAOX
ENSG00000268882	10	135142720	135243102	295	31	297287	0.67078	0.25118	AL360181.1
ENSG00000254536	10	135154338	135283999	380	37	295870	0.30465	0.38032	RP11-108K14.8
ENSG00000148824	10	135157598	135284811	375	35	296111	0.23411	0.40745	MTG1
ENSG00000203772	10	135184170	135432916	891	42	316605	-0.46729	0.67985	SPRN
ENSG00000130649	10	135283910	135424724	535	25	326452	-0.14329	0.55697	CYP2E1
ENSG00000268925	10	135291026	135392661	375	22	328007	-0.048506	0.51934	AL161645.2
ENSG00000171772	10	135317404	135432876	502	17	330263	-0.14335	0.55699	SYCE1
ENSG00000225899	10	135387399	135490299	204	14	328491	-0.554	0.71021	FRG2B
ENSG00000177951	11	117784	257428	346	23	322800	2.3487	0.0094193	BET1L
ENSG00000188076	11	143080	244573	269	20	321706	2.4288	0.0075737	SCGB1C1
ENSG00000177947	11	146738	250261	308	23	321666	2.4622	0.0069043	ODF3
ENSG00000177963	11	157511	265113	382	24	323546	2.3064	0.010543	RIC8A
ENSG00000142082	11	165458	286931	463	30	321445	2.2772	0.011387	SIRT3
ENSG00000185627	11	186546	302983	529	35	314646	2.2958	0.010844	PSMD13
ENSG00000174885	11	228365	335359	459	55	305681	2.0545	0.019964	NLRP6
ENSG00000142102	11	239135	346107	461	66	297954	1.8608	0.031388	ATHL1
ENSG00000206013	11	248200	349526	409	63	293782	1.0572	0.14522	IFITM5
ENSG00000185201	11	257631	365272	473	76	291615	0.86833	0.19261	IFITM2
ENSG00000185885	11	263506	365272	439	72	288576	0.80076	0.21164	IFITM1
ENSG00000142089	11	269669	377537	460	79	285456	0.9182	0.17926	IFITM3
ENSG00000182272	11	319796	432116	479	64	291190	-0.67718	0.75085	B4GALNT4
ENSG00000184363	11	342614	454908	458	57	296408	-1.0303	0.84856	PKP3
ENSG00000185187	11	355716	467455	400	47	300589	-0.70555	0.75977	SIGIRR
ENSG00000185101	11	367933	492011	400	39	305210	-0.53039	0.70208	ANO9
ENSG00000174915	11	398268	541393	544	28	312950	-0.29679	0.61669	PTDSS2
ENSG00000023191	11	444512	557300	521	24	314083	-0.19024	0.57544	RNH1
ENSG00000174775	11	482242	587287	596	35	312913	-0.30439	0.61958	HRAS
ENSG00000161328	11	487527	604916	609	35	312519	-0.13548	0.55388	LRRC56
ENSG00000185522	11	504855	610779	527	37	311546	-0.058841	0.52346	C11orf35
ENSG00000099849	11	510404	614021	529	34	311510	0.16832	0.43317	RASSF7
ENSG00000070047	11	526486	662222	658	42	312631	0.017313	0.49309	PHRF1
ENSG00000185507	11	562553	665999	461	37	315768	0.13089	0.44793	IRF7
ENSG00000099834	11	566565	676078	474	38	317098	0.11811	0.45299	CDHR5
ENSG00000070031	11	576431	677143	413	35	315970	0.23816	0.40588	SCT
ENSG00000069696	11	587293	690706	417	35	317316	0.14693	0.44159	DRD4
ENSG00000177030	11	594233	756715	638	52	318111	-0.5005	0.69164	DEAF1
ENSG00000177106	11	644438	777727	488	44	320792	-1.6064	0.9459	EPS8L2
ENSG00000177042	11	645428	755028	418	40	321924	-1.681	0.95362	TMEM80
ENSG00000177156	11	697329	815024	372	40	315387	-1.4462	0.92594	TALDO1
ENSG00000177225	11	717220	827488	312	28	312455	-1.2401	0.89254	PDDC1
ENSG00000255284	11	727578	834297	313	29	310999	-0.62633	0.73445	AP006621.5
ENSG00000184524	11	737104	840123	316	31	310588	0.017966	0.49283	CEND1
ENSG00000177542	11	740475	848316	330	29	309983	0.31403	0.37675	SLC25A22
ENSG00000177595	11	749179	859753	342	30	308498	0.35785	0.36023	PIDD
ENSG00000177600	11	759647	862880	331	31	307719	0.36421	0.35785	RPLP2
ENSG00000177666	11	768902	875573	333	34	306245	0.37289	0.35462	PNPLA2
ENSG00000177685	11	776144	881991	322	30	305386	0.34819	0.36385	EFCAB4A
ENSG00000177697	11	782843	889831	321	30	304951	0.18902	0.42504	CD151
ENSG00000177700	11	787356	892545	320	28	304321	0.23953	0.40535	POLR2L
ENSG00000214063	11	792808	917116	356	27	304755	0.25117	0.40084	TSPAN4
ENSG00000177830	11	817357	965058	469	30	314085	0.0056822	0.49773	CHID1
ENSG00000183020	11	874894	1062239	556	29	315435	-0.94765	0.82835	AP2A2
ENSG00000184956	11	962821	1086706	442	44	307069	-0.96972	0.83391	MUC6
ENSG00000198788	11	1024875	1154419	533	44	306319	-0.44681	0.67249	MUC2
ENSG00000215182	11	1101580	1272364	464	44	296775	-0.81757	0.7932	MUC5AC
ENSG00000117983	11	1194296	1333406	478	38	301354	-1.086	0.86125	MUC5B
ENSG00000078902	11	1245601	1380884	589	31	313641	-0.6609	0.74566	TOLLIP
ENSG00000267950	11	1245809	1346033	430	28	310366	-0.73298	0.76821	AC136297.1
ENSG00000174672	11	1361129	1533919	854	55	319521	-0.29496	0.61599	BRSK2
ENSG00000182208	11	1440687	1572477	521	29	317666	-0.18332	0.57273	MOB2
ENSG00000184545	11	1525274	1643150	460	25	324068	-0.80118	0.78849	DUSP8
ENSG00000205869	11	1555572	1656513	460	28	324756	-0.60506	0.72743	KRTAP5-1
ENSG00000205867	11	1568409	1669524	541	31	324573	-0.44108	0.67042	KRTAP5-2
ENSG00000196224	11	1578795	1679693	611	33	324642	-0.65388	0.74341	KRTAP5-3
ENSG00000241598	11	1592188	1693368	656	40	321504	-0.53978	0.70532	KRTAP5-4
ENSG00000185940	11	1601033	1702160	642	42	320952	-0.47961	0.68425	KRTAP5-5
ENSG00000205864	11	1668425	1768985	473	57	313574	-1.3889	0.91757	KRTAP5-6
ENSG00000244242	11	1703640	1821821	401	43	317318	-2.3524	0.99067	IFITM10
ENSG00000250644	11	1718897	1830281	370	38	320451	-2.5938	0.99525	RP11-295K3.1
ENSG00000117984	11	1723982	1835222	369	39	321672	-2.4963	0.99372	CTSD
ENSG00000149043	11	1798709	1908751	416	58	314704	-1.2021	0.88535	SYT8
ENSG00000130598	11	1810219	1912910	391	56	313999	-1.0712	0.85796	TNNI2
ENSG00000130592	11	1824200	1963497	505	62	312903	-1.1709	0.87919	LSP1
ENSG00000184682	11	1860375	1962084	364	49	310827	-1.2117	0.88718	C11orf89
ENSG00000130595	11	1890792	2009936	437	53	315339	-1.8012	0.96417	TNNT3
ENSG00000214026	11	1918508	2055752	492	48	316048	-0.97218	0.83452	MRPL23
ENSG00000167244	11	2100342	2220833	435	45	320320	0.44116	0.32955	IGF2
ENSG00000129965	11	2103768	2232439	497	49	321061	0.40863	0.34141	INS-IGF2
ENSG00000254647	11	2131009	2232571	413	42	320439	0.58648	0.27878	INS
ENSG00000180176	11	2135159	2243107	473	42	322027	0.37187	0.35499	TH
ENSG00000183734	11	2239725	2342182	480	45	323578	0.21744	0.41393	ASCL2
ENSG00000110665	11	2266875	2374279	535	39	324756	0.59109	0.27723	C11orf21
ENSG00000064201	11	2273227	2389430	562	36	325023	0.66237	0.25387	TSPAN32
ENSG00000110651	11	2347407	2468649	397	34	309058	1.0329	0.15083	CD81
ENSG00000184281	11	2371718	2475106	310	38	303068	0.76635	0.22174	TSSC4
ENSG00000070985	11	2375745	2494275	364	51	305157	0.35483	0.36136	TRPM5
ENSG00000053918	11	2415914	2920339	1520	187	317238	-0.4844	0.68595	KCNQ1
ENSG00000129757	11	2854443	2957111	377	74	318453	-1.6815	0.95367	CDKN1C
ENSG00000254827	11	2859010	2974970	419	74	319920	-1.796	0.96375	SLC22A18AS
ENSG00000110628	11	2870951	2996476	463	71	321363	-1.96	0.975	SLC22A18
ENSG00000181649	11	2899503	3000685	372	49	322161	-1.4011	0.91941	PHLDA2
ENSG00000205531	11	2915667	3063607	546	40	324684	-1.2981	0.90287	NAP1L4
ENSG00000183562	11	2961093	3062563	374	23	326874	-1.366	0.91403	AC131971.1
ENSG00000110619	11	2972152	3128843	597	34	323676	-0.13253	0.55272	CARS
ENSG00000021762	11	3058346	3237969	836	93	317718	-0.1486	0.55906	OSBPL5
ENSG00000182170	11	3189174	3290043	384	54	317646	-1.82	0.96562	MRGPRG
ENSG00000184350	11	3198928	3303616	356	46	317812	-1.7416	0.95921	MRGPRE
ENSG00000005801	11	3310491	3450448	381	24	288499	0.75944	0.2238	ZNF195
ENSG00000167311	11	3609733	3713546	511	46	314161	-0.12537	0.54988	ART5
ENSG00000129744	11	3616358	3735646	531	50	315029	-0.096315	0.53836	ART1
ENSG00000129749	11	3636817	3742614	467	48	313362	-0.093175	0.53712	CHRNA10
ENSG00000110713	11	3642313	3869022	875	53	318197	-0.46324	0.6784	NUP98
ENSG00000148985	11	3768954	3897601	434	43	324467	-0.73662	0.76932	PGAP2
ENSG00000177105	11	3798208	3912213	379	39	326389	-0.71235	0.76188	RHOG
ENSG00000167323	11	3825757	4164439	935	45	326764	-0.73265	0.76811	STIM1
ENSG00000167325	11	4065937	4210106	551	24	327457	-1.0993	0.86419	RRM1
ENSG00000221996	11	4338493	4439616	431	40	309425	-0.021568	0.5086	OR52B4
ENSG00000132109	11	4356127	4464926	462	36	319950	-0.23255	0.59195	TRIM21
ENSG00000181963	11	4420525	4521591	511	48	325040	-0.075074	0.52992	OR52K2
ENSG00000196778	11	4460109	4561138	663	29	327714	-0.039473	0.51574	OR52K1
ENSG00000197790	11	4516421	4617374	794	33	326755	-0.15563	0.56184	OR52M1
ENSG00000171987	11	4542653	4649050	709	39	325320	-0.076775	0.5306	C11orf40
ENSG00000226288	11	4558021	4659135	619	38	323984	-0.16081	0.56388	OR52I2
ENSG00000232268	11	4565037	4666243	586	38	322851	-0.14387	0.5572	OR52I1
ENSG00000167333	11	4569902	4679489	634	47	322631	-0.35868	0.64008	TRIM68
ENSG00000197428	11	4610945	4712068	556	36	324436	-0.27592	0.6087	OR51D1
ENSG00000180785	11	4614650	4726718	599	44	324528	-0.62208	0.73306	OR51E1
ENSG00000167332	11	4651401	4769084	682	59	325744	-0.96586	0.83294	OR51E2
ENSG00000167346	11	4676157	5063659	2075	92	325106	-1.1938	0.88373	MMP26
ENSG00000188069	11	4740209	4841168	644	25	323768	-0.19822	0.57856	OR51F1
ENSG00000176937	11	4774663	4875847	620	20	321853	-0.17208	0.56831	OR52R1
ENSG00000176925	11	4792551	4893686	562	21	322565	-0.14673	0.55833	OR51F2
ENSG00000176922	11	4819427	4920514	432	30	321719	0.36494	0.35758	OR51S1
ENSG00000176904	11	4830886	4931794	388	29	321431	0.20689	0.41805	OR51H1P
ENSG00000176900	11	4853049	4954113	398	40	320784	0.049168	0.48039	OR51T1
ENSG00000176895	11	4878600	4979538	491	53	324560	-0.7905	0.78538	OR51A7
ENSG00000176893	11	4885900	4986922	496	51	324693	-0.96744	0.83334	OR51G2
ENSG00000176879	11	4894531	4995637	503	42	324986	-1.0453	0.85206	OR51G1
ENSG00000205497	11	4917355	5018356	512	43	325601	-1.9666	0.97539	OR51A4
ENSG00000205496	11	4926002	5026943	526	47	324833	-2.0666	0.98061	OR51A2
ENSG00000176798	11	4970213	5071160	564	35	328093	-1.4551	0.92717	OR51L1
ENSG00000205495	11	5017756	5118691	654	29	328661	-0.90419	0.81705	OR52J3
ENSG00000176787	11	5029880	5130857	660	28	329143	-1.0214	0.84646	OR52E2
ENSG00000171944	11	5102922	5203872	449	30	328216	0.44426	0.32843	OR52A5
ENSG00000182070	11	5122239	5257612	694	45	326440	0.069889	0.47214	OR52A1
ENSG00000176742	11	5170965	5271930	584	37	326329	0.042405	0.48309	OR51V1
ENSG00000244734	11	5196694	5300625	539	42	326332	-0.69306	0.75586	HBB
ENSG00000223609	11	5203908	5306600	479	44	325704	-1.166	0.8782	HBD
ENSG00000213934	11	5219313	5321122	379	32	325584	-1.4873	0.93153	HBG1
ENSG00000196565	11	5224420	5717019	3033	128	327147	-0.24152	0.59542	HBG2
ENSG00000213931	11	5239582	5576847	2088	76	327401	-1.2228	0.8893	HBE1
ENSG00000183251	11	5272244	5373226	479	45	326475	0.034762	0.48613	OR51B4
ENSG00000184881	11	5294541	5395582	678	38	327612	-0.0047161	0.50188	OR51B2
ENSG00000242180	11	5313744	5414809	842	34	328486	-0.16557	0.56575	OR51B5
ENSG00000176239	11	5322738	5423676	895	35	328966	-0.33054	0.6295	OR51B6
ENSG00000184698	11	5360607	5461664	959	28	329423	-0.49354	0.68919	OR51M1
ENSG00000184321	11	5373827	5474777	935	29	330330	-0.98583	0.83789	OR51J1
ENSG00000167360	11	5393341	5494436	810	32	329171	-1.3431	0.91039	OR51Q1
ENSG00000167359	11	5411800	5512744	717	38	328743	-1.5289	0.93685	OR51I1
ENSG00000187918	11	5424638	5525707	630	40	327930	-1.5395	0.93816	OR51I2
ENSG00000181609	11	5459915	5560979	530	44	323749	-1.1181	0.86824	OR52D1
ENSG00000175520	11	5478530	5581215	541	42	325526	-0.7174	0.76344	UBQLN3
ENSG00000175518	11	5485623	5587935	554	42	325803	-0.46278	0.67824	UBQLNL
ENSG00000181616	11	5515719	5616779	615	34	326416	-0.50878	0.69455	OR52H1
ENSG00000187747	11	5552107	5653114	660	60	328318	0.19564	0.42245	OR52B6
ENSG00000121236	11	5567339	5684188	705	65	327314	0.83991	0.20048	TRIM6
ENSG00000258588	11	5567955	5715628	902	75	326891	1.3117	0.094815	TRIM6-TRIM34
ENSG00000258659	11	5590994	5715628	730	75	325871	1.6198	0.052641	TRIM34
ENSG00000132256	11	5634425	6009849	2183	81	326912	1.3134	0.094522	TRIM5
ENSG00000132274	11	5660919	5808319	907	65	326078	2.0029	0.022593	TRIM22
ENSG00000181023	11	5707681	5808768	642	48	327025	0.90604	0.18246	OR56B1
ENSG00000181074	11	5725923	5826959	629	39	326559	0.45852	0.32329	OR52N4
ENSG00000181009	11	5748864	5849897	681	29	326004	0.31733	0.37549	OR52N5
ENSG00000181001	11	5759084	5860046	688	29	326933	0.22055	0.41272	OR52N1
ENSG00000180988	11	5791544	5892578	680	25	327205	0.014979	0.49402	OR52N2
ENSG00000205409	11	5812158	5913182	699	24	328130	0.046663	0.48139	OR52E6
ENSG00000183269	11	5827904	5928964	653	23	327538	0.29328	0.38465	OR52E8
ENSG00000180974	11	5855501	5956527	613	22	328796	0.64068	0.26087	OR52E4
ENSG00000184478	11	5918570	6019591	466	35	326894	1.0472	0.14751	OR56A3
ENSG00000183313	11	5957122	6058215	427	48	326087	0.3079	0.37908	OR52L1
ENSG00000183389	11	5973216	6074424	417	47	325682	0.18499	0.42662	OR56A4
ENSG00000180934	11	5997901	6098971	438	42	326232	-0.52744	0.70105	OR56A1
ENSG00000180919	11	6078914	6180065	491	18	328267	-0.45282	0.67466	OR56B4
ENSG00000180913	11	6099840	6200706	453	31	327509	-0.30801	0.62096	OR56B3P
ENSG00000180909	11	6123006	6223818	321	37	324827	0.68723	0.24597	OR52B1P
ENSG00000255307	11	6140560	6241638	304	40	323584	0.90835	0.18185	OR52B2
ENSG00000175485	11	6170376	6271489	276	32	321152	1.5609	0.059271	OR52W1
ENSG00000180878	11	6176796	6282362	274	31	321468	1.6636	0.048099	C11orf42
ENSG00000051009	11	6182565	6305941	376	41	320276	1.8115	0.035034	FAM160A2
ENSG00000132259	11	6205995	6315659	328	42	317352	1.718	0.042898	CNGA4
ENSG00000110148	11	6230966	6343357	370	75	314465	1.0929	0.13722	CCKBR
ENSG00000170955	11	6290176	6391877	348	74	314992	-1.0088	0.84348	PRKCDBP
ENSG00000166311	11	6361655	6466228	280	41	316427	2.079	0.018809	SMPD1
ENSG00000166313	11	6366355	6490644	326	56	317400	1.8103	0.035122	APBB1
ENSG00000110169	11	6402279	6513847	267	43	317750	1.8424	0.032709	HPX
ENSG00000110171	11	6419843	6545689	312	39	320400	0.59848	0.27476	TRIM3
ENSG00000132254	11	6446910	6552666	290	25	322985	-0.02282	0.5091	ARFIP2
ENSG00000132286	11	6452677	6555909	284	26	322151	-0.051778	0.52065	TIMM10B
ENSG00000265264	11	6452715	6580208	352	28	319028	0.058938	0.4765	TIMM10B
ENSG00000179532	11	6468490	6664988	588	65	314865	-0.028851	0.51151	DNHD1
ENSG00000132275	11	6566305	6674850	346	65	310520	0.17896	0.42898	RRP8
ENSG00000166333	11	6574961	6682102	338	60	313097	0.12017	0.45217	ILK
ENSG00000166337	11	6577526	6683898	339	61	313121	0.011268	0.4955	TAF10
ENSG00000166340	11	6584000	6690692	342	64	314922	-0.071277	0.52841	TPP1
ENSG00000166341	11	6592556	6727085	469	72	319192	-0.15978	0.56347	DCHS1
ENSG00000158042	11	6652013	6754632	399	48	326330	-0.86442	0.80632	MRPL17
ENSG00000188124	11	6739218	6840286	419	24	328670	-0.86804	0.80731	OR2AG2
ENSG00000170803	11	6756248	6857245	426	24	328398	-0.67313	0.74957	OR2AG1
ENSG00000184933	11	6765756	6867128	426	23	328140	-0.61927	0.73213	OR6A2
ENSG00000166363	11	6816883	6917936	500	19	328110	-0.5745	0.71719	OR10A5
ENSG00000170790	11	6840924	6941976	578	24	328291	-1.1825	0.8815	OR10A2
ENSG00000170782	11	6847856	6948850	594	24	327633	-1.1804	0.88107	OR10A4
ENSG00000166368	11	6862721	6963830	577	28	327105	-1.3145	0.90565	OR2D2
ENSG00000178358	11	6892205	6993264	473	31	325260	-0.85701	0.80428	OR2D3
ENSG00000149054	11	6897635	7055863	681	49	325682	-0.92025	0.82128	ZNF215
ENSG00000149050	11	6970549	7091599	481	32	326038	-0.43885	0.66961	ZNF214
ENSG00000158077	11	6991677	7142539	638	26	327131	-0.045057	0.51797	NLRP14
ENSG00000170748	11	7060165	7162379	443	23	327699	0.0017339	0.49931	RBMXL2
ENSG00000170743	11	7210009	7540273	1359	120	326415	-0.97374	0.83491	SYT9
ENSG00000183801	11	7456619	7582608	683	60	327883	-0.69944	0.75786	OLFML1
ENSG00000166387	11	7484529	7728358	1198	100	326730	-0.37018	0.64438	PPFIBP2
ENSG00000166394	11	7636331	7748453	567	49	325957	0.24806	0.40205	CYB5R2
ENSG00000183303	11	7767452	7868520	581	25	327038	-0.59601	0.72441	OR5P2
ENSG00000182334	11	7796584	7897519	550	23	327633	-0.66722	0.74768	OR5P3
ENSG00000175393	11	7899180	8000209	500	45	325724	0.059836	0.47614	OR10A6
ENSG00000170683	11	7910081	8011141	454	38	325562	0.021136	0.49157	OR10A3
ENSG00000182261	11	7930971	8036973	456	48	324966	-0.34685	0.63565	NLRP10
ENSG00000175390	11	7941798	8073409	492	60	324409	-0.67212	0.74925	EIF3F
ENSG00000166402	11	7990791	8177659	662	78	324137	-0.63399	0.73696	TUB
ENSG00000166405	11	8077597	8240602	736	54	325966	-0.84698	0.8015	RIC3
ENSG00000166407	11	8195851	8340263	769	82	324859	-0.70175	0.75858	LMO1
ENSG00000130413	11	8363418	8665836	1077	31	327208	0.56261	0.28685	STK33
ENSG00000166436	11	8583584	8743413	484	38	324268	0.98676	0.16188	TRIM66
ENSG00000166441	11	8653958	8786306	345	41	322175	1.4362	0.075466	RPL27A
ENSG00000166444	11	8664898	8982498	1021	42	324107	2.0156	0.02192	ST5
ENSG00000166452	11	8882686	8991631	403	21	323716	1.4974	0.067142	AKIP1
ENSG00000176029	11	8891623	9004553	399	21	323477	1.4344	0.075731	C11orf16
ENSG00000176009	11	8909119	9014580	376	19	323111	1.2962	0.09746	ASCL3
ENSG00000175348	11	8918841	9036558	395	21	323734	1.1586	0.12332	TMEM9B
ENSG00000175352	11	8952123	9075596	407	28	325430	1.14	0.12715	NRIP3
ENSG00000175356	11	8991071	9209661	597	53	324839	3.1092	0.00093802	SCUBE2
ENSG00000184014	11	9110372	9336937	624	25	324549	2.975	0.0014651	DENND5A
ENSG00000166471	11	9252201	9386327	462	31	325032	3.2713	0.00053532	TMEM41B
ENSG00000205339	11	9356169	9519673	479	34	324797	2.9224	0.0017365	IPO7
ENSG00000268403	11	9431747	9532010	225	19	323129	2.0181	0.021793	AC132192.1
ENSG00000166478	11	9431866	9600071	405	35	322377	2.5876	0.0048328	ZNF143
ENSG00000166483	11	9545228	9665004	312	38	324064	2.9262	0.0017157	WEE1
ENSG00000133789	11	9635624	9824538	712	34	324268	4.6807	1.4297e-06	SWAP70
ENSG00000133812	11	9750214	10365754	2249	48	326892	4.0058	3.0898e-05	SBF2
ENSG00000148926	11	10276227	10378944	331	20	326190	1.964	0.024764	ADM
ENSG00000133805	11	10279860	10579126	1185	92	325101	1.537	0.062151	AMPD3
ENSG00000255823	11	10479434	10580723	416	50	323333	-0.46792	0.68008	MTRNR2L8
ENSG00000110315	11	10483225	10612777	494	53	321494	-0.49461	0.68956	RNF141
ENSG00000133800	11	10528513	10683236	566	40	319425	-0.40475	0.65717	LYVE1
ENSG00000072952	11	10544638	10765535	813	63	321577	-0.11213	0.54464	MRVI1
ENSG00000198730	11	10722534	10851290	381	53	321972	0.21081	0.41652	CTR9
ENSG00000110321	11	10768597	10880657	311	36	320196	0.1682	0.43321	EIF4G2
ENSG00000236287	11	10783621	10930343	419	41	322616	-0.03447	0.51375	ZBED5
ENSG00000110328	11	11242423	11693552	2190	202	326679	-1.6386	0.94935	GALNT18
ENSG00000254598	11	11323489	11424904	544	86	326085	-1.6216	0.94756	CSNK2A3
ENSG00000268242	11	11697060	11797257	371	45	324399	-0.79008	0.78526	AC131935.1
ENSG00000170242	11	11812970	12030870	704	58	325378	0.78795	0.21536	USP47
ENSG00000050165	11	11934653	12081316	541	70	320969	0.085316	0.46601	DKK3
ENSG00000133816	11	12065543	12335334	1289	125	321602	-0.91692	0.82041	MICAL2
ENSG00000133808	11	12247627	12430691	841	72	323727	0.60318	0.27319	MICALCL
ENSG00000197702	11	12348732	12602348	955	111	325470	1.2996	0.096861	PARVA
ENSG00000187079	11	12645969	13016298	830	58	324647	1.1371	0.12776	TEAD1
ENSG00000133794	11	13248199	13458813	655	42	325246	5.6667	7.2799e-09	ARNTL
ENSG00000148925	11	13359548	13534844	469	26	326724	2.2384	0.012596	BTBD10
ENSG00000152266	11	13463602	13567728	309	15	327129	2.4617	0.0069143	PTH
ENSG00000197601	11	13640217	13803893	535	32	324652	-1.0294	0.84836	FAR1
ENSG00000133818	11	14249472	14436052	321	32	322535	0.0084624	0.49662	RRAS2
ENSG00000129083	11	14414986	14571573	332	19	323919	-0.15182	0.56033	COPB1
ENSG00000256206	11	14465329	14591890	223	24	323426	0.066222	0.4736	PSMA1
ENSG00000129084	11	14465329	14715181	420	30	322428	0.14763	0.44132	PSMA1
ENSG00000152270	11	14615269	14942350	481	36	322084	0.081776	0.46741	PDE3B
ENSG00000186104	11	14849553	14963798	212	29	322884	-0.32339	0.6268	CYP2R1
ENSG00000175868	11	14876543	15153888	611	27	322720	-0.016033	0.5064	CALCB
ENSG00000110680	11	14938214	15043900	271	14	322367	0.0098485	0.49607	CALCA
ENSG00000188487	11	15083970	15318754	767	71	326362	0.24628	0.40273	INSC
ENSG00000110693	11	15937995	16811138	1896	68	325771	0.90935	0.18158	SOX6
ENSG00000110696	11	16584679	16828428	476	35	326279	1.3147	0.094308	C11orf58
ENSG00000166689	11	16749842	17085990	1122	76	328523	1.6994	0.044624	PLEKHA7
ENSG00000110700	11	17045936	17149334	256	20	327002	0.99165	0.16068	RPS13
ENSG00000011405	11	17049277	17279530	537	21	327214	0.40679	0.34208	PIK3C2A
ENSG00000070081	11	17179700	17421521	622	29	327588	-0.32999	0.6293	NUCB2
ENSG00000188211	11	17323273	17448888	377	34	326269	-0.4449	0.67181	NCR3LG1
ENSG00000187486	11	17357406	17460878	348	39	327219	-0.53933	0.70517	KCNJ11
ENSG00000006071	11	17364432	17548449	722	73	329067	-0.23066	0.59121	ABCC8
ENSG00000006611	11	17465442	17615963	572	63	329472	-0.68909	0.75462	USH1C
ENSG00000188162	11	17518920	17718697	590	60	326962	-3.1158	0.99908	OTOG
ENSG00000129152	11	17691115	17793678	370	42	320928	-1.7541	0.96029	MYOD1
ENSG00000129159	11	17706359	17854602	437	56	321887	-1.4343	0.92425	KCNC1
ENSG00000129158	11	17759595	18084709	704	63	326863	0.53485	0.29638	SERGEF
ENSG00000129167	11	17989111	18113973	258	15	329792	0.39833	0.3452	TPH1
ENSG00000166788	11	18041482	18177638	370	20	328214	-0.15443	0.56136	SAAL1
ENSG00000179826	11	18092502	18210027	458	21	328810	-0.5663	0.7144	MRGPRX3
ENSG00000255470	11	18111733	18261042	598	30	328195	0.5553	0.28935	RP11-113D6.6
ENSG00000179817	11	18144384	18245827	451	21	328586	0.24247	0.40421	MRGPRX4
ENSG00000189332	11	18180685	18286109	462	35	325788	1.1296	0.12932	RP11-113D6.10
ENSG00000148965	11	18202896	18308440	422	43	324096	1.4043	0.080122	SAA4
ENSG00000134339	11	18210770	18320190	431	51	323462	1.2993	0.096918	SAA2
ENSG00000173432	11	18237721	18341524	374	45	321535	1.4742	0.070217	SAA1
ENSG00000110756	11	18250223	18393745	447	46	321366	0.83578	0.20164	HPS5
ENSG00000110768	11	18293842	18438591	436	36	324535	-0.29562	0.61624	GTF2H1
ENSG00000134333	11	18365935	18479972	425	26	327585	0.33516	0.36875	LDHA
ENSG00000166796	11	18383854	18523605	502	30	327273	0.79738	0.21262	LDHC
ENSG00000166800	11	18427371	18551147	456	31	329042	1.2205	0.11113	LDHAL6A
ENSG00000074319	11	18439883	18598779	553	29	327562	1.3201	0.093406	TSG101
ENSG00000151116	11	18501156	18660294	502	33	324717	1.5314	0.062841	UEVLD
ENSG00000179119	11	18577948	18706338	459	45	323938	1.4125	0.078907	SPTY2D1
ENSG00000151117	11	18664669	18776332	434	72	323651	0.58151	0.28045	TMEM86A
ENSG00000179057	11	18675852	18797777	448	76	322842	0.12687	0.44952	IGSF22
ENSG00000110786	11	18699475	18864268	714	90	325059	0.68944	0.24527	PTPN5
ENSG00000170255	11	18905360	19011054	301	31	329009	-0.15399	0.56119	MRGPRX1
ENSG00000183695	11	19026002	19132228	446	27	328515	-1.6731	0.95284	MRGPRX2
ENSG00000177054	11	19088646	19247969	522	45	326328	-0.72937	0.76711	ZDHHC13
